NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,OCCUPATION_TYPE,CNT_FAM_MEMBERS,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,ORGANIZATION_TYPE,TARGET
0.0,0.0,0.0,0.0,0.0,0.0009925253,0.19067416,0.08460606,0.15824915,0.6666667,1.0,0.5,0.2,0.35497713,0.1764706,0.0,0.16666667,0.6086956,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00035777074,0.12485393,0.09200513,0.10213243,0.6666667,1.0,0.25,0.2,0.65083843,0.9411765,0.05263158,0.8333333,0.47826087,0.19642857,
0.0,0.0,0.0,1.0,0.0,0.0024351492,0.09051685,0.10859593,0.07968575,0.6666667,0.25,0.25,0.2,0.6171871,0.3529412,0.05263158,0.8333333,0.5652174,0.5535714,
0.0,0.5,0.0,0.0,0.0,0.0016272798,0.16853933,0.08571328,0.1694725,1.0,1.0,0.75,0.2,0.709559,0.47058824,0.0,0.6666667,0.5217391,0.75,
0.0,0.0,0.0,1.0,0.05263158,0.0011271702,0.16853933,0.1809522,0.1694725,1.0,1.0,0.25,0.2,0.58906895,0.47058824,0.10526316,0.5,0.26086956,0.75,
0.0,0.0,0.0,0.0,0.10526316,0.0012425801,0.10224719,0.049526352,0.10325477,1.0,1.0,0.25,0.2,0.8123765,0.5882353,0.15789473,0.33333334,0.3043478,0.19642857,
0.0,0.5,0.0,1.0,0.0,0.0005501206,0.11572921,0.088314384,0.10325477,1.0,1.0,0.25,0.2,0.7749421,0.47058824,0.05263158,0.8333333,0.6956522,0.08928572,
1.0,0.0,0.0,0.0,0.0,0.0011271702,0.073033705,0.058173254,0.074074075,0.6666667,1.0,0.25,0.2,0.55824065,0.64705884,0.05263158,0.16666667,0.47826087,0.53571427,
0.0,0.0,0.0,0.0,0.10526316,0.00093482033,0.04494382,0.041846078,0.046015713,1.0,1.0,0.75,0.2,0.50426286,0.5882353,0.10526316,0.33333334,0.65217394,0.125,
0.0,0.0,0.0,1.0,0.05263158,0.0012041101,0.14219101,0.10949226,0.0976431,1.0,1.0,0.25,0.2,0.7468805,0.64705884,0.10526316,0.16666667,0.6956522,0.58928573,
0.0,0.0,0.0,1.0,0.05263158,0.0002808308,0.050276406,0.08272553,0.048260383,1.0,1.0,0.25,0.2,0.8486816,0.8235294,0.10526316,0.33333334,0.47826087,0.08928572,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.24395056,0.21566284,0.21773289,0.6666667,1.0,0.25,0.2,0.25441816,0.64705884,0.05263158,0.6666667,0.39130434,0.19642857,
0.0,0.0,1.0,1.0,0.10526316,0.00151187,0.2752809,0.13734864,0.2760943,1.0,1.0,0.25,0.2,0.53407484,0.64705884,0.15789473,0.33333334,0.5652174,0.53571427,
0.0,0.0,0.0,0.0,0.0,0.0011271702,0.055844944,0.047101002,0.05050505,0.6666667,1.0,0.25,0.2,0.24803795,0.1764706,0.05263158,0.6666667,0.65217394,0.53571427,
0.0,0.5,0.0,0.0,0.05263158,0.0005501206,0.014202247,0.0321271,0.012345679,1.0,0.75,0.25,0.4,0.5191124,0.23529412,0.10526316,0.8333333,0.4347826,0.75,
0.0,0.5,0.0,1.0,0.10526316,0.0007040005,0.15730338,0.09441291,0.15824915,1.0,1.0,0.25,0.2,0.6405059,0.47058824,0.15789473,0.33333334,0.4347826,0.08928572,
0.0,0.0,0.0,0.0,0.0,0.00074247044,0.03709663,0.07755848,0.032547697,1.0,1.0,0.25,0.2,0.5058438,0.3529412,0.05263158,0.6666667,0.4347826,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00024236082,0.06516854,0.043410253,0.066217735,1.0,1.0,0.25,0.2,0.4299588,0.64705884,0.05263158,0.6666667,0.47826087,0.53571427,
0.0,0.0,0.0,1.0,0.10526316,0.0005501206,0.012993258,0.027522452,0.01010101,1.0,1.0,0.25,0.2,0.6967986,0.64705884,0.15789473,0.16666667,0.65217394,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.00035777074,0.060350563,0.072409004,0.051627386,1.0,1.0,0.75,0.2,0.64265144,0.47058824,0.0,0.16666667,0.39130434,0.2857143,
0.0,0.5,0.0,1.0,0.0,0.0017042197,0.21348314,0.11731313,0.21436588,0.6666667,1.0,0.25,0.2,0.20721586,0.23529412,0.05263158,0.33333334,0.4347826,0.60714287,
0.0,0.0,0.0,1.0,0.0,0.0024736193,0.2558899,0.14233993,0.22895622,1.0,1.0,0.5,0.2,0.4647959,0.64705884,0.0,0.16666667,0.5217391,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.051685393,0.061266456,0.05274972,1.0,1.0,0.25,0.2,0.245723,0.47058824,0.05263158,0.33333334,0.65217394,0.3392857,
0.0,0.0,0.0,0.0,0.0,0.00078094046,0.030737078,0.056732103,0.026936026,0.6666667,0.25,0.25,0.2,0.66563153,0.1764706,0.05263158,0.33333334,0.5217391,0.6964286,
0.0,0.0,0.0,1.0,0.05263158,0.00062706054,0.15730338,0.077822104,0.15824915,1.0,1.0,0.25,0.2,0.46349725,0.1764706,0.10526316,0.33333334,0.4347826,0.19642857,
0.0,0.0,0.0,0.0,0.0,0.0005501206,0.056067415,0.06604686,0.046015713,1.0,1.0,0.25,0.4,0.37936875,0.47058824,0.05263158,0.5,0.47826087,0.75,
0.0,0.0,0.0,1.0,0.10526316,0.00074247044,0.12485393,0.07302413,0.10213243,1.0,0.5,0.25,0.2,0.5007622,0.5882353,0.15789473,0.6666667,0.3043478,0.08928572,
0.0,0.5,0.0,0.0,0.15789473,0.0010117603,0.10034382,0.12784056,0.08529742,1.0,1.0,0.25,0.2,0.5706058,0.47058824,0.21052632,0.5,0.6956522,0.58928573,
0.0,0.0,0.0,1.0,0.05263158,0.0013195201,0.19875056,0.10914076,0.16498317,1.0,1.0,0.5,0.2,0.49822146,0.47058824,0.05263158,0.16666667,0.4347826,0.23214285,
0.0,0.0,0.0,1.0,0.05263158,0.0011271702,0.24143708,0.2129563,0.21548821,1.0,1.0,0.25,0.2,0.6403365,0.47058824,0.10526316,0.33333334,0.6956522,0.75,
0.0,0.0,0.0,1.0,0.05263158,0.00074247044,0.017398877,0.03980738,0.014590348,1.0,1.0,0.75,0.2,0.60137767,0.47058824,0.05263158,0.33333334,0.39130434,0.125,
0.0,0.0,0.0,1.0,0.15789473,0.0011271702,0.022793258,0.03481608,0.015712682,1.0,1.0,0.25,0.2,0.79521203,0.1764706,0.21052632,0.6666667,0.65217394,0.5,
0.0,0.0,1.0,1.0,0.10526316,0.0013195201,0.08610337,0.0753616,0.0684624,1.0,1.0,0.25,0.2,0.7143583,0.47058824,0.15789473,0.33333334,0.47826087,0.08928572,
0.0,0.0,1.0,1.0,0.05263158,0.0012425801,0.07189663,0.059157453,0.049382716,1.0,1.0,0.25,0.2,0.5620801,0.3529412,0.10526316,0.33333334,0.4347826,0.4642857,
0.0,0.0,1.0,0.0,0.0,0.0017042197,0.21348314,0.17174292,0.21436588,1.0,1.0,0.25,0.2,0.54316527,0.47058824,0.05263158,0.6666667,0.4347826,0.35714287,
0.0,0.0,0.0,1.0,0.0,0.0013195201,0.048651684,0.09063428,0.046015713,1.0,1.0,0.5,0.2,0.8637005,0.47058824,0.0,0.16666667,0.39130434,0.08928572,
0.0,0.5,0.0,1.0,0.0,0.0013195201,0.11017865,0.1347651,0.104377106,1.0,1.0,0.25,0.2,0.90711987,0.47058824,0.05263158,0.6666667,0.7826087,0.75,
0.0,0.0,0.0,1.0,0.0,0.0017042197,0.15730338,0.07731243,0.15824915,1.0,1.0,0.25,1.0,0.525662,0.47058824,0.05263158,0.33333334,0.4347826,0.19642857,
0.0,0.5,0.0,1.0,0.05263158,0.0017042197,0.17732584,0.13414998,0.15824915,1.0,0.75,0.25,0.2,0.70797807,0.23529412,0.10526316,0.6666667,0.5652174,0.75,
0.0,0.5,0.0,0.0,0.0,0.00093482033,0.07865169,0.06455298,0.07968575,1.0,1.0,0.25,0.2,0.7926712,0.47058824,0.05263158,0.8333333,0.65217394,0.75,
0.0,0.5,0.0,1.0,0.0,0.00074247044,0.11641686,0.100581735,0.08529742,0.6666667,1.0,0.25,0.2,0.5115465,0.23529412,0.05263158,0.16666667,0.65217394,0.19642857,
0.0,0.5,1.0,1.0,0.0,0.0011271702,0.05680899,0.07634581,0.046015713,1.0,0.75,0.25,0.2,0.70159787,0.47058824,0.05263158,0.6666667,0.6086956,0.75,
0.0,0.0,0.0,1.0,0.10526316,0.0011271702,0.066858426,0.05513278,0.057239056,1.0,1.0,0.25,0.2,0.6417481,0.47058824,0.15789473,0.8333333,0.6956522,0.2857143,
0.0,0.0,0.0,1.0,0.0,0.0005501206,0.10224719,0.08734775,0.10325477,0.6666667,1.0,0.5,0.2,0.3287787,0.05882353,0.0,0.33333334,0.6086956,0.73214287,
0.0,0.0,0.0,1.0,0.10526316,0.002665969,0.25897977,0.11634651,0.22558923,0.16666667,1.0,0.25,0.4,0.6278584,0.11764706,0.15789473,0.6666667,0.4347826,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00081941043,0.15730338,0.06986063,0.15824915,0.6666667,1.0,0.25,0.2,0.32934335,0.64705884,0.05263158,0.16666667,0.47826087,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00151187,0.25797752,0.115379885,0.21436588,1.0,1.0,0.5,0.2,0.42436904,0.47058824,0.0,0.5,0.5652174,0.08928572,
0.0,0.0,1.0,0.0,0.0,0.0018965696,0.14365168,0.0797905,0.12345679,0.6666667,1.0,0.25,0.2,0.6879905,0.1764706,0.05263158,0.16666667,0.47826087,0.5,
0.0,0.0,0.0,1.0,0.0,0.0005501206,0.2615528,0.117524035,0.2278339,1.0,1.0,0.25,0.2,0.38416803,0.5882353,0.05263158,0.33333334,0.47826087,0.19642857,
0.0,0.0,0.0,0.0,0.0,0.0012425801,0.05708764,0.05411343,0.051627386,0.6666667,1.0,0.0,0.2,0.8353001,0.1764706,0.05263158,0.8333333,0.47826087,0.5,
0.0,0.0,0.0,1.0,0.05263158,0.00024236082,0.16953708,0.10490518,0.13580246,1.0,1.0,0.25,0.2,0.41838405,0.3529412,0.10526316,0.5,0.5652174,0.071428575,
0.0,0.0,0.0,1.0,0.0,0.00047318067,0.05235955,0.057540555,0.046015713,1.0,0.25,0.25,0.2,0.36525324,0.47058824,0.05263158,0.5,0.4347826,0.35714287,
0.0,0.0,0.0,1.0,0.10526316,0.0018965696,0.2006854,0.13878979,0.15824915,1.0,1.0,0.25,0.2,0.5260008,0.64705884,0.15789473,0.6666667,0.5217391,0.53571427,
0.0,0.0,0.0,1.0,0.05263158,0.00151187,0.17732584,0.13465966,0.15824915,1.0,1.0,0.25,0.2,0.54169726,0.64705884,0.10526316,0.6666667,0.39130434,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00074247044,0.056067415,0.07372713,0.046015713,1.0,1.0,0.25,0.2,0.3734967,0.47058824,0.05263158,0.5,0.5217391,0.071428575,
0.0,0.0,0.0,1.0,0.05263158,0.0011271702,0.030685393,0.06339303,0.029180696,1.0,1.0,0.25,0.2,0.7261024,0.64705884,0.10526316,0.8333333,0.39130434,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.00074247044,0.26966292,0.12074026,0.2704826,1.0,1.0,0.25,0.2,0.6633166,0.1764706,0.05263158,0.6666667,0.4347826,0.19642857,
0.0,0.5,0.0,0.0,0.0,0.00074247044,0.07447865,0.08237403,0.06734007,1.0,0.5,0.75,0.2,0.9396985,0.3529412,0.0,0.6666667,0.6086956,0.08928572,
0.0,0.0,1.0,1.0,0.0,0.00151187,0.3075708,0.19054817,0.28282827,1.0,1.0,0.25,0.4,0.6078144,0.47058824,0.05263158,0.33333334,0.5217391,0.08928572,
0.0,0.0,0.0,1.0,0.0,0.00047318067,0.10890786,0.08871861,0.07968575,1.0,1.0,0.5,0.2,0.43780702,0.1764706,0.0,0.6666667,0.39130434,0.19642857,
0.0,0.0,1.0,1.0,0.10526316,0.0005501206,0.19067416,0.094658956,0.15824915,1.0,1.0,0.25,0.6,0.65710574,0.47058824,0.15789473,0.16666667,0.47826087,0.58928573,
0.0,0.5,0.0,0.0,0.0,0.0005501206,0.07865169,0.029350253,0.07968575,1.0,1.0,0.25,0.2,0.78459716,0.47058824,0.05263158,0.8333333,0.6956522,0.58928573,
0.0,0.0,0.0,0.0,0.0,0.00093482033,0.11224719,0.14174238,0.10213243,0.6666667,0.25,0.75,0.2,0.5154988,0.1764706,0.0,0.6666667,0.3478261,0.6964286,
0.0,0.5,0.0,0.0,0.0,0.0020889195,0.09233259,0.05446493,0.0684624,1.0,1.0,0.25,0.2,0.47467676,0.47058824,0.05263158,0.5,0.47826087,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00074247044,0.12022247,0.08334066,0.10325477,1.0,1.0,0.25,0.2,0.43950087,0.64705884,0.05263158,0.6666667,0.5217391,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.0003962407,0.041573033,0.0312835,0.04264871,1.0,1.0,0.25,0.2,0.44830897,0.64705884,0.05263158,0.6666667,0.65217394,0.58928573,
0.0,0.5,0.0,1.0,0.05263158,0.00043471067,0.039892133,0.050721455,0.030303031,1.0,1.0,0.25,0.2,0.6327706,0.05882353,0.10526316,0.6666667,0.5652174,0.19642857,
0.0,0.0,0.0,1.0,0.0,0.0012425801,0.06274157,0.07646883,0.046015713,1.0,1.0,0.25,0.2,0.569646,0.8235294,0.05263158,0.5,0.47826087,0.75,
0.0,0.0,0.0,1.0,0.0,0.00151187,0.13755393,0.111601256,0.10998878,1.0,0.25,0.25,0.2,0.59104514,0.5882353,0.05263158,0.5,0.5652174,0.58928573,
0.0,0.0,0.0,0.0,0.0,0.0017042197,0.02704382,0.039280128,0.024691358,1.0,1.0,0.75,0.2,0.4882841,0.1764706,0.0,0.33333334,0.5217391,0.5,
0.0,0.0,0.0,1.0,0.0,0.0012041101,0.12392584,0.094483204,0.09090909,0.6666667,1.0,0.25,0.2,0.48941335,0.1764706,0.05263158,0.8333333,0.47826087,0.6964286,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.070139326,0.061828855,0.051627386,1.0,1.0,0.5,0.2,0.5074812,0.8235294,0.0,0.5,0.47826087,0.08928572,
0.0,0.5,0.0,1.0,0.0,0.0017042197,0.184,0.16328934,0.15824915,1.0,1.0,0.25,0.2,0.5455367,0.47058824,0.05263158,0.33333334,0.5652174,0.125,
0.0,0.0,1.0,0.0,0.05263158,0.00016542088,0.10224719,0.0679801,0.10325477,0.6666667,1.0,0.25,0.2,0.69945234,0.1764706,0.10526316,0.16666667,0.47826087,0.5,
0.0,0.0,0.0,1.0,0.0,0.00074247044,0.031370785,0.03731173,0.023569023,1.0,1.0,0.25,0.2,0.29919258,0.64705884,0.05263158,0.33333334,0.47826087,0.53571427,
0.0,0.0,0.0,0.0,0.05263158,0.00151187,0.13616404,0.08058138,0.108866446,1.0,1.0,0.25,0.2,0.6378522,0.3529412,0.10526316,0.8333333,0.6956522,0.35714287,
0.0,0.0,0.0,1.0,0.05263158,0.0017042197,0.018017977,0.037346877,0.015712682,1.0,1.0,0.25,0.2,0.46965164,0.1764706,0.10526316,0.6666667,0.5217391,0.19642857,
0.0,0.5,0.0,1.0,0.0,0.0017042197,0.043430336,0.080388054,0.037037037,1.0,1.0,0.0,0.2,0.721529,0.47058824,0.05263158,0.6666667,0.5652174,0.75,
0.0,0.0,0.0,1.0,0.05263158,0.0020889195,0.08814382,0.16017856,0.07968575,1.0,1.0,0.5,0.2,0.59872395,0.1764706,0.05263158,0.33333334,0.39130434,0.6964286,
0.0,0.0,1.0,1.0,0.0,0.0011271702,0.053842697,0.093446285,0.046015713,1.0,0.5,0.75,0.2,0.7194399,0.5882353,0.0,0.5,0.5652174,0.08928572,
0.0,0.5,0.0,1.0,0.05263158,0.00062706054,0.06361348,0.071003005,0.051627386,1.0,1.0,0.25,0.2,0.58150303,0.23529412,0.10526316,0.16666667,0.5652174,0.53571427,
0.0,0.0,0.0,0.0,0.0,0.00074247044,0.048651684,0.09365718,0.046015713,1.0,1.0,0.0,0.2,0.84472924,0.47058824,0.05263158,0.6666667,0.5652174,0.4642857,
0.0,0.0,0.0,0.0,0.05263158,0.0011271702,0.19101124,0.08342853,0.1919192,0.16666667,1.0,0.25,0.2,0.8053187,0.7058824,0.10526316,0.6666667,0.47826087,0.75,
0.0,0.0,0.0,1.0,0.0,0.0032045487,0.17186405,0.14536284,0.1593715,1.0,1.0,0.25,0.2,0.5512958,0.64705884,0.05263158,0.16666667,0.65217394,0.53571427,
0.0,0.5,1.0,0.0,0.05263158,0.0013195201,0.20246741,0.13439603,0.18069585,0.6666667,1.0,0.25,0.2,0.871944,0.1764706,0.10526316,0.6666667,0.39130434,0.73214287,
0.0,0.0,0.0,1.0,0.0,0.00074247044,0.057747193,0.04029948,0.049382716,1.0,1.0,0.75,0.4,0.23956864,0.64705884,0.0,0.33333334,0.5652174,0.53571427,
0.0,0.0,0.0,1.0,0.10526316,0.00043471067,0.066858426,0.0796499,0.057239056,1.0,1.0,0.25,0.2,0.75851166,0.8235294,0.15789473,0.33333334,0.47826087,0.08928572,
0.0,0.0,0.0,0.0,0.0,0.0011271702,0.20835955,0.12536249,0.14702581,1.0,0.5,0.25,0.2,0.7226018,0.5882353,0.05263158,0.16666667,0.5652174,0.625,
0.0,0.0,0.0,0.0,0.0,0.002665969,0.12452809,0.07699608,0.11111111,0.6666667,0.25,0.25,0.2,0.87425894,0.0,0.05263158,0.6666667,0.5652174,0.58928573,
0.0,0.0,0.0,0.0,0.10526316,0.00074247044,0.049337078,0.04416598,0.04040404,1.0,1.0,0.5,0.2,0.6778838,0.8235294,0.10526316,0.5,0.4347826,0.08928572,
0.0,0.5,0.0,1.0,0.0,0.00074247044,0.17732584,0.101565935,0.15824915,1.0,0.5,0.25,0.2,0.747558,0.47058824,0.05263158,0.16666667,0.4347826,0.17857143,
0.0,0.5,0.0,1.0,0.0,0.00074247044,0.056179777,0.043550853,0.057239056,1.0,1.0,0.25,0.2,0.32685903,0.47058824,0.05263158,0.5,0.4347826,0.75,
0.0,0.0,0.0,1.0,0.05263158,0.0011271702,0.19734831,0.12216383,0.15824915,1.0,1.0,0.25,0.2,0.6312461,0.47058824,0.10526316,0.8333333,0.5652174,0.35714287,
0.0,0.0,1.0,0.0,0.0,0.00093482033,0.048651684,0.09114396,0.046015713,1.0,0.5,0.5,0.2,0.4074304,0.47058824,0.0,0.6666667,0.65217394,0.76785713,
0.0,0.5,1.0,1.0,0.05263158,0.0017042197,0.21348314,0.12958048,0.21436588,1.0,1.0,0.25,0.2,0.83998644,0.47058824,0.10526316,0.5,0.4347826,0.42857143,
0.0,0.0,0.0,1.0,0.10526316,0.0017042197,0.14858428,0.11436053,0.10213243,1.0,1.0,0.25,0.2,0.7731918,0.47058824,0.15789473,0.8333333,0.3043478,0.35714287,
0.0,0.0,0.0,0.0,0.05263158,0.00093482033,0.10786517,0.09680311,0.108866446,0.6666667,1.0,0.25,0.2,0.58528596,0.11764706,0.10526316,0.6666667,0.4347826,0.08928572,
0.0,0.0,0.0,1.0,0.10526316,0.00062706054,0.101123594,0.07826148,0.10213243,1.0,0.5,0.25,0.2,0.7810965,0.47058824,0.15789473,0.8333333,0.4347826,0.08928572,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.025842696,0.037135977,0.026936026,0.16666667,1.0,0.25,0.2,0.6511772,0.47058824,0.05263158,0.8333333,0.65217394,0.2857143,
0.0,0.0,0.0,1.0,0.10526316,0.00016542088,0.022415731,0.03497425,0.017957352,1.0,1.0,0.25,0.2,0.6765852,0.64705884,0.15789473,0.8333333,0.5652174,0.5,
0.0,0.0,0.0,1.0,0.0,0.00081941043,0.058169663,0.045062304,0.047138046,1.0,1.0,0.25,0.2,0.50968325,0.47058824,0.05263158,0.6666667,0.65217394,0.05357143,
0.0,0.0,0.0,1.0,0.05263158,0.00093482033,0.23374832,0.10430763,0.19416386,0.6666667,1.0,0.0,0.2,0.79244536,0.1764706,0.10526316,0.33333334,0.39130434,0.5,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.07865169,0.07348108,0.07968575,1.0,1.0,0.25,0.2,0.45892385,0.5882353,0.05263158,0.5,0.73913044,0.75,
0.0,0.5,1.0,1.0,0.05263158,0.00035777074,0.014202247,0.019367652,0.012345679,0.6666667,1.0,0.5,0.2,0.47247472,0.9411765,0.05263158,0.6666667,0.39130434,0.58928573,
0.0,0.5,0.0,1.0,0.0,0.0013195201,0.24017978,0.1593877,0.21436588,1.0,1.0,0.25,0.2,0.51013494,0.47058824,0.05263158,0.5,0.47826087,0.08928572,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.11892135,0.10321798,0.10213243,1.0,1.0,0.25,0.2,0.48709843,0.47058824,0.05263158,0.6666667,0.3478261,0.16071428,
0.0,0.5,0.0,1.0,0.0,0.0013195201,0.08465618,0.065730505,0.057239056,1.0,1.0,0.75,0.2,0.4960759,0.5294118,0.0,0.33333334,0.47826087,0.08928572,
0.0,0.0,0.0,1.0,0.0,0.00035777074,0.04494382,0.038788028,0.046015713,1.0,1.0,0.25,0.2,0.5625882,0.8235294,0.05263158,0.5,0.4347826,0.08928572,
0.0,0.0,0.0,0.0,0.10526316,0.0013195201,0.19067416,0.115151405,0.15824915,1.0,1.0,0.5,0.2,0.66038054,0.47058824,0.10526316,0.33333334,0.5652174,0.05357143,
0.0,0.0,0.0,1.0,0.0,0.0013195201,0.033707865,0.07569553,0.034792367,0.16666667,0.5,0.25,0.2,0.68974084,0.5882353,0.05263158,0.8333333,0.5652174,0.75,
0.0,0.0,1.0,0.0,0.0,0.00074247044,0.18109663,0.11207578,0.16161616,0.6666667,1.0,0.25,0.2,0.28552878,0.1764706,0.05263158,0.6666667,0.5217391,0.6964286,
0.0,0.0,1.0,1.0,0.0,0.0008578804,0.061651684,0.073850155,0.05274972,1.0,1.0,0.25,0.2,0.6462086,0.47058824,0.05263158,0.33333334,0.47826087,0.08928572,
0.0,0.5,0.0,1.0,0.0,0.00093482033,0.101123594,0.07826148,0.10213243,1.0,1.0,0.25,0.2,0.6506126,0.47058824,0.05263158,0.33333334,0.39130434,0.9464286,
0.0,0.0,0.0,1.0,0.0,0.00035777074,0.09288989,0.07805058,0.07968575,1.0,1.0,0.25,0.2,0.5776636,0.8235294,0.05263158,0.33333334,0.6086956,0.75,
0.0,0.0,0.0,1.0,0.0,0.0006655305,0.07189663,0.059157453,0.049382716,1.0,1.0,0.25,0.2,0.45084974,0.64705884,0.05263158,0.6666667,0.39130434,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.0005501206,0.039325844,0.055677604,0.04040404,1.0,1.0,0.25,0.2,0.87488,0.64705884,0.05263158,0.16666667,0.5217391,0.53571427,
0.0,0.5,0.0,0.0,0.0,0.0013195201,0.184,0.115379885,0.15824915,1.0,1.0,0.75,0.2,0.7490825,0.5294118,0.0,0.5,0.5217391,0.6785714,
0.0,0.5,0.0,1.0,0.0,0.00043471067,0.06719101,0.04680223,0.046015713,1.0,1.0,0.25,0.2,0.4567783,0.47058824,0.05263158,0.6666667,0.3043478,0.75,
0.0,0.0,0.0,0.0,0.05263158,0.0011271702,0.079150565,0.0649572,0.06285073,1.0,1.0,0.25,0.2,0.7223759,0.1764706,0.10526316,0.6666667,0.47826087,0.5,
0.0,0.0,0.0,1.0,0.0,0.0010887003,0.11572921,0.08479938,0.10325477,1.0,1.0,0.5,0.2,0.467619,0.3529412,0.0,0.5,0.5652174,0.75,
0.0,0.0,0.0,1.0,0.0,0.00093482033,0.09385618,0.071846604,0.065095395,1.0,1.0,0.25,0.2,0.37400484,0.47058824,0.05263158,0.6666667,0.4347826,0.4107143,
0.0,0.5,0.0,1.0,0.05263158,0.00081941043,0.05957191,0.10907046,0.053872053,1.0,0.25,0.25,0.2,0.8192084,0.3529412,0.10526316,0.33333334,0.6086956,0.2857143,
0.0,0.0,0.0,1.0,0.05263158,0.00062706054,0.2911483,0.13107435,0.2536476,1.0,0.5,0.25,0.2,0.72683644,0.47058824,0.10526316,0.6666667,0.82608694,0.35714287,
0.0,0.5,0.0,1.0,0.10526316,0.0017042197,0.08876404,0.16123307,0.08978675,1.0,1.0,0.25,0.2,0.7166168,0.8235294,0.15789473,0.6666667,0.65217394,0.75,
0.0,0.5,0.0,1.0,0.0,0.0027429091,0.11298876,0.20153254,0.10213243,1.0,1.0,0.75,0.2,0.8394218,0.1764706,0.0,0.33333334,0.26086956,0.51785713,
0.0,0.0,0.0,1.0,0.10526316,0.00151187,0.13671911,0.11831491,0.10213243,1.0,1.0,0.25,0.2,0.68567556,0.11764706,0.15789473,0.6666667,0.39130434,0.5,
0.0,0.0,0.0,0.0,0.0,0.0020889195,0.24739888,0.11054676,0.21548821,0.6666667,0.5,0.25,0.2,0.55841005,0.64705884,0.05263158,1.0,0.73913044,0.53571427,
0.0,0.0,1.0,1.0,0.0,0.0020889195,0.14858428,0.11436053,0.10213243,1.0,1.0,0.25,0.2,0.7109706,0.5882353,0.05263158,0.5,0.5652174,0.08928572,
0.0,0.0,0.0,0.0,0.0,0.0024736193,0.3048,0.14798151,0.27272728,0.6666667,1.0,0.25,0.2,0.32234204,0.88235295,0.05263158,0.33333334,0.4347826,0.53571427,
0.0,0.5,0.0,1.0,0.0,0.00074247044,0.006741573,0.023058401,0.007856341,1.0,0.5,0.5,0.2,0.3293998,0.47058824,0.0,0.5,0.5217391,0.125,
0.0,0.0,0.0,0.0,0.05263158,0.00074247044,0.098822474,0.1287896,0.07968575,0.6666667,1.0,0.75,0.4,0.7303371,0.64705884,0.05263158,1.0,0.4347826,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.0017042197,0.101123594,0.07826148,0.10213243,1.0,0.5,0.25,0.2,0.84523743,0.47058824,0.05263158,0.16666667,0.73913044,0.76785713,
0.0,0.0,1.0,0.0,0.0,0.00062706054,0.15029213,0.07376228,0.124579124,1.0,1.0,0.5,0.2,0.65592,0.5882353,0.0,0.5,0.73913044,0.08928572,
0.0,0.0,0.0,0.0,0.05263158,0.0005501206,0.019101124,0.023655951,0.02020202,0.16666667,1.0,0.25,0.2,0.8454633,0.8235294,0.10526316,0.33333334,0.3478261,0.6785714,
0.0,0.0,0.0,1.0,0.10526316,0.00016542088,0.0014831461,0.014200601,0.0011223345,1.0,1.0,0.25,0.2,0.58071256,0.47058824,0.15789473,0.8333333,0.6086956,0.35714287,
0.0,0.0,0.0,1.0,0.0,0.00074247044,0.0716191,0.07109088,0.05274972,1.0,1.0,0.0,0.2,0.78098357,0.5882353,0.05263158,0.6666667,0.4347826,0.35714287,
0.0,0.0,0.0,1.0,0.05263158,0.0012041101,0.07187079,0.055993956,0.048260383,1.0,1.0,0.25,0.2,0.8333804,0.64705884,0.10526316,0.16666667,0.4347826,0.53571427,
0.0,0.0,0.0,1.0,0.0,0.0013195201,0.19067416,0.08885921,0.15824915,0.16666667,1.0,0.75,0.2,0.5509006,0.64705884,0.0,0.6666667,0.6956522,0.58928573,
0.0,0.0,0.0,1.0,0.0,0.00035777074,0.22404495,0.10037083,0.15824915,1.0,1.0,0.25,0.2,0.33865958,0.5882353,0.05263158,0.33333334,0.5652174,0.625,
0.0,0.5,0.0,1.0,0.0,0.00093482033,0.053631462,0.09673281,0.047138046,1.0,1.0,0.25,0.2,0.51267576,0.47058824,0.05263158,0.16666667,0.3478261,0.42857143,
